"","SRR8832553_OE","SRR8832554_OE","SRR8832555_OE","SRR8832550_CTL","SRR8832551_CTL","SRR8832552_CTL","ENSEMBL"
"ENST00000274170.8",0.740871164842539,0.930007337338735,1.05096330175312,-0.911366530612573,-0.983253972109052,-0.827221301212764,"ENST00000274170"
"ENST00000621441.5",-0.786213160839904,-0.924418803978924,-1.00820887698616,0.909039234612516,1.05785560439612,0.751946002796357,"ENST00000621441"
"ENST00000301019.9",-0.898251443599194,-0.781055172683541,-1.03193916701868,0.706374347219836,1.07128069189825,0.933590744183334,"ENST00000301019"
"ENST00000337435.9",-0.886222014219083,-0.867346089504875,-0.964069296987065,0.772293083226329,1.12145527263085,0.823889044853848,"ENST00000337435"
"ENST00000303887.10",-0.925022336720362,-0.794584834417615,-0.977593389429899,0.742658545126365,0.758615087708738,1.19592692773277,"ENST00000303887"
"ENST00000430262.3",-0.807211407587359,-0.943287163056278,-0.961622469797595,0.703933978861118,1.10890434442663,0.899282717153486,"ENST00000430262"
"ENST00000698248.1",1.06135781383302,0.873869676692143,0.787976055306275,-0.983851422345193,-0.934207408578671,-0.805144714907572,"ENST00000698248"
"ENST00000404251.1",-0.85160797989188,-0.889530741340162,-0.96344920018274,0.9768433083477,1.0967789127169,0.630965700350184,"ENST00000404251"
"ENST00000257836.4",-0.9039201892254,-0.896009125329483,-0.908023510279107,0.688976872955895,1.15572094933819,0.863255002539904,"ENST00000257836"
"ENST00000217026.5",-0.960943858465123,-0.890751211137559,-0.851848848409825,0.933476175327262,0.64053945070387,1.12952829198137,"ENST00000217026"
"ENST00000354666.4",0.77267038560646,0.820841856030803,1.11757811384475,-0.99040543192449,-0.957648832035936,-0.763036091521591,"ENST00000354666"
"ENST00000462833.6",0.871931314512236,0.906145885943914,0.932954780713539,-0.878789061890048,-0.69543670667663,-1.13680621260301,"ENST00000462833"
"ENST00000671844.1",1.07837766056108,0.634805882976979,0.981244631225104,-0.774528147659323,-1.07907217202649,-0.840827855077353,"ENST00000671844"
"ENST00000249700.9",-1.00021383866076,-0.890813196361289,-0.837539984830051,1.00093502136398,0.935662439162945,0.791969559325171,"ENST00000249700"
