"","SRR21765427_OE","SRR21765428_OE","SRR21765429_OE","SRR21765430_CTL","SRR21765431_CTL","SRR21765432_CTL","ENSEMBL"
"ENST00000367466.4",-0.99753341194014,-0.764785529156523,-0.953200481886118,0.72036762765323,1.03069813803139,0.964453657298164,"ENST00000367466"
"ENST00000359015.5",-1.03183768092017,-0.973130732111718,-0.673072993757425,0.800562743255001,1.19558223280412,0.681896430730191,"ENST00000359015"
"ENST00000426077.3",-1.14572373362969,-0.766563361349361,-0.772058439208496,0.634681492730116,1.03582217644699,1.01384186501044,"ENST00000426077"
"ENST00000715459.1",0.65443374852691,1.10185902749349,0.950154904299746,-0.808822252570221,-0.940320309005436,-0.957305118744493,"ENST00000715459"
"ENST00000566044.5",-1.042996622109,-0.934912696270942,-0.745178729850959,0.842814607551805,0.988893200083283,0.891380240595818,"ENST00000566044"
"ENST00000354570.8",-0.995253318879354,-0.836927546339774,-0.777376791987479,0.421345398995814,1.35202089018902,0.836191368021776,"ENST00000354570"
"ENST00000393812.4",-1.0276641509207,-0.873179845388092,-0.81270634073829,0.942381866461881,0.706183432046779,1.06498503853842,"ENST00000393812"
"ENST00000705486.1",-1.01499150453416,-0.854932686602678,-0.818430383957748,0.979310586350196,1.12800796425671,0.581036024487677,"ENST00000705486"
"ENST00000346329.7",-1.03970474593461,-1.00474207911403,-0.597945791559359,0.499325862970971,1.12754388204409,1.01552287159293,"ENST00000346329"
"ENST00000334035.9",-0.991765172085576,-0.929679745679946,-0.735319216466748,0.642696329351838,1.29867574675872,0.715392058121711,"ENST00000334035"
"ENST00000247655.4",-1.16461113229122,-0.878882445860628,-0.554535157768966,0.522797548195657,1.29946268478261,0.775768502942555,"ENST00000247655"
"ENST00000473835.7",-0.953055942614111,-0.900676267822491,-0.861103698615899,1.08909946022028,0.938007978843688,0.687728469988539,"ENST00000473835"
"ENST00000261918.9",-0.920840859428451,-0.967116277856705,-0.785762586031246,0.511424845423424,1.08068208549065,1.08161279240233,"ENST00000261918"
"ENST00000578473.5",0.875341133993374,1.12525631293924,0.71210849039561,-0.924045991678987,-0.835319669007927,-0.953340276641315,"ENST00000578473"
"ENST00000520619.1",0.437237526116489,0.890809843096988,1.27192405409292,-1.17442531012019,-0.680179342813874,-0.745366770372328,"ENST00000520619"
"ENST00000329474.7",-0.851075347841238,-0.953532611145243,-0.899811412628598,1.0880252186928,0.990709854329695,0.62568429859258,"ENST00000329474"
"ENST00000340855.11",-0.904686304423413,-0.991402746129605,-0.72473728287872,0.604941869833232,1.37913585054472,0.636748613053785,"ENST00000340855"
"ENST00000302351.9",-0.942584586869523,-1.05978206083815,-0.714004310238924,0.901946951771766,1.00472760230047,0.809696403874362,"ENST00000302351"
"ENST00000600410.5",0.71628154756305,1.07312765567884,0.930709253785092,-0.92048139502577,-0.864567374253916,-0.935069687747296,"ENST00000600410"
"ENST00000374183.5",-0.929285761719121,-0.892597394748799,-0.855909027778477,0.935483038373191,1.19839187608252,0.543917269790684,"ENST00000374183"
"ENST00000497356.1",0.668560961848606,0.783868140629528,1.23380505424278,-0.873650865011169,-0.834503283651701,-0.978080008058041,"ENST00000497356"
"ENST00000262238.10",-1.0321984872405,-0.791815699224829,-0.775410213898114,0.47905784986479,1.3984580184893,0.721908532009352,"ENST00000262238"
"ENST00000621332.5",-1.01137901540077,-0.721058029167413,-0.956691708477913,0.6184938893497,1.12371912914343,0.946915734552974,"ENST00000621332"
"ENST00000399466.6",0.77574512461947,0.596548708734558,1.25975866925077,-1.13929129922463,-0.599403451533448,-0.893357751846718,"ENST00000399466"
"ENST00000419300.3",-0.986696940865444,-0.94536516811519,-0.7713927096547,0.783749821543442,1.16081233606793,0.758892661023962,"ENST00000419300"
"ENST00000577427.1",0.676454665555648,1.04073450249379,0.993653710894628,-0.878098824094816,-0.812930852298357,-1.01981320255089,"ENST00000577427"
"ENST00000571133.6",0.435268901924439,0.740147100498083,1.34973182690558,-1.2553626141799,-0.46337772674033,-0.806407488407865,"ENST00000571133"
"ENST00000262293.9",-1.18013937209014,-0.906944188052791,-0.496969549227894,0.507320960418832,1.28732571298646,0.789406435965535,"ENST00000262293"
"ENST00000597743.5",-1.02439828288174,-0.808439153003579,-0.849757544186284,0.567525972001415,0.967806507644246,1.14726250042594,"ENST00000597743"
"ENST00000689035.1",-0.934400660278921,-0.841258023700956,-0.917779173261284,0.748142160641398,0.722590488257279,1.22270520834249,"ENST00000689035"
"ENST00000295156.9",-0.825235983872248,-0.996152843275911,-0.853202851665556,0.549543895061761,1.20180318583471,0.923244597917244,"ENST00000295156"
"ENST00000309315.9",-0.878075795605077,-0.981156220317235,-0.815113715278141,0.67712024693397,1.27152147537672,0.725704008889766,"ENST00000309315"
"ENST00000358187.2",-1.0942003372453,-0.809007619492609,-0.799396723916668,0.862379977366955,1.11022345956233,0.730001243725294,"ENST00000358187"
"ENST00000295822.7",-0.955047959652575,-1.02877026013535,-0.687462982651905,0.655856652713888,1.2265658644837,0.788858685242243,"ENST00000295822"
"ENST00000237858.11",-0.987768050322493,-0.941631146463897,-0.746913645360591,0.631492604909625,1.23493924342523,0.809880993812123,"ENST00000237858"
"ENST00000227525.8",0.45945013009224,0.910964963770817,1.25651203036156,-0.899701665164699,-0.664729659882991,-1.06249579917693,"ENST00000227525"
"ENST00000360909.8",-0.952179413997193,-0.872924722153936,-0.898502411822538,1.06248535224836,0.918632363415695,0.74248883230961,"ENST00000360909"
"ENST00000454158.7",-0.869773019303673,-0.913272994319803,-0.90904795186312,0.748402622225453,1.2306744278217,0.713016915439441,"ENST00000454158"
"ENST00000274242.10",-1.04853561854868,-1.00317721184903,-0.595217253100491,0.569167993388445,1.20832882997194,0.869433260137813,"ENST00000274242"
"ENST00000409501.7",-1.04491131201277,-0.704172619998965,-0.932247712234014,0.581788977907984,1.06844424944383,1.03109841689393,"ENST00000409501"
"ENST00000263967.4",-0.852886665442739,-0.937916283277482,-0.945851600674861,0.945445861732222,0.886118245379254,0.905090442283606,"ENST00000263967"
"ENST00000463909.1",0.711615251121701,0.971331038868404,1.0389532605508,-0.93178295245362,-0.884625613969157,-0.905490984118121,"ENST00000463909"
"ENST00000309042.12",-0.867215782011578,-0.867215782011578,-0.973715199971126,0.766914718983236,1.16478498465352,0.776447060357525,"ENST00000309042"
"ENST00000507668.7",-1.15254594752444,-0.842618478414634,-0.654454443396845,0.543899146550295,1.15402127477506,0.951698448010569,"ENST00000507668"
"ENST00000342558.3",-0.876182753162457,-0.926149927667077,-0.929460711112249,0.7890680182804,0.949757076045503,0.99296829761588,"ENST00000342558"
"ENST00000370708.8",0.548998927830267,1.16446108595505,0.968703542994695,-0.864188140366439,-0.958513222010716,-0.859462194402854,"ENST00000370708"
"ENST00000415424.5",-0.972236130984283,-1.00677867809784,-0.672970687860859,0.546944082107715,1.2442451766148,0.860796238220465,"ENST00000415424"
"ENST00000329492.6",0.792400946729944,0.689200524473238,1.20407594628431,-1.0637477354713,-0.796520104181626,-0.825409577834563,"ENST00000329492"
"ENST00000379056.5",-1.02758107276886,-0.979469218730891,-0.590014934887367,0.364481397442016,1.19224452911112,1.04033929983398,"ENST00000379056"
"ENST00000038176.8",-1.13982742823758,-0.723779723408976,-0.839652278463296,0.747203466583388,0.994305426169053,0.96175053735741,"ENST00000038176"
"ENST00000258301.6",-0.932999060788272,-1.09085058721705,-0.688379722901055,0.845303768327841,0.998451425310028,0.86847417726851,"ENST00000258301"
"ENST00000674405.1",-1.17458149355878,-0.822877528870823,-0.648245551127877,0.559564195405034,1.17327323330576,0.91286714484669,"ENST00000674405"
"ENST00000360565.8",0.704122328352134,0.668755115644285,1.24903366582994,-1.24355208233845,-0.67282931769018,-0.705529709797732,"ENST00000360565"
"ENST00000252483.10",-1.16636441393065,-0.847932426695609,-0.666242066632075,0.727785769274929,1.11855889456875,0.834194243414658,"ENST00000252483"
"ENST00000261778.2",-0.972321610617185,-0.881541922546551,-0.812462912165592,0.523860675224001,1.22594026301585,0.916525507089479,"ENST00000261778"
"ENST00000301904.4",-1.01716503051297,-0.92898068840527,-0.664602549368183,0.4084389690307,1.28658403838263,0.915725260873098,"ENST00000301904"
"ENST00000520998.1",0.683711382871346,1.07222400147032,0.960447061530486,-0.920837619729057,-0.882226604188081,-0.913318221955016,"ENST00000520998"
"ENST00000525680.6",-0.963984889209652,-0.884445071098755,-0.759418461823707,0.346519491531858,1.26275084845438,0.998578082145876,"ENST00000525680"
"ENST00000458198.3",-1.03193347288515,-0.950825375657556,-0.653171555026646,0.552436415480397,1.29547099753911,0.788022990549847,"ENST00000458198"
"ENST00000482259.1",-1.06364249256414,-0.899496327081566,-0.742953360420338,0.757335941344079,1.10705845473222,0.841697783989737,"ENST00000482259"
"ENST00000298097.8",-0.949192980773672,-0.79405287710965,-0.938672797211727,0.539086954494879,1.09295070952322,1.04988099107695,"ENST00000298097"
"ENST00000286760.5",0.573122499650773,1.09495962389081,1.01468731115044,-1.01083385479327,-0.944444306696825,-0.727491273201932,"ENST00000286760"
"ENST00000327158.5",-1.0680045324422,-0.938221703183398,-0.646210337351101,0.54616940646411,1.20319497958678,0.903072186925806,"ENST00000327158"
"ENST00000361093.9",0.380568008743064,1.0991976097225,1.13022247362197,-1.08754472475445,-0.643197673583791,-0.879245693749298,"ENST00000361093"
"ENST00000350690.10",-1.0863835131838,-0.856615696207099,-0.680136928964114,0.517426732885132,1.31615842005296,0.78955098541692,"ENST00000350690"
"ENST00000272645.9",-0.90901816072335,-0.851792583992305,-0.846840410770633,0.466809134550327,1.40319995257104,0.737642068364922,"ENST00000272645"
"ENST00000336735.9",-1.05074053877996,-0.793591412427714,-0.771554685815335,0.413427924637065,1.29426499840668,0.908193713979256,"ENST00000336735"
"ENST00000504087.6",-1.10238447090203,-0.968720201341198,-0.581571624017299,0.604586877430669,1.17445027753432,0.87363914129553,"ENST00000504087"
"ENST00000267984.4",-0.896965764184579,-0.820844200038787,-0.973087328330371,0.572180423829201,1.02129765228937,1.09741921643516,"ENST00000267984"
"ENST00000496391.5",0.777135571367847,0.841049078813063,1.07089322771851,-1.01149965092277,-0.602549248161624,-1.07502897881503,"ENST00000496391"
"ENST00000591931.2",0.86202046548091,0.86910505013211,1.00331637165289,-0.95264246169896,-0.891651707802316,-0.890147717764631,"ENST00000591931"
"ENST00000397609.6",-1.17183052835671,-0.897576401300469,-0.558329000776062,0.640672751914704,1.24329841128941,0.743764767229136,"ENST00000397609"
"ENST00000393459.6",-0.965238389588455,-0.831479829027537,-0.923044060799003,0.743085215969701,1.08617528923387,0.890501774211425,"ENST00000393459"
"ENST00000380113.8",0.386436638097231,0.949493213524555,1.25959061465057,-1.08969809806122,-0.609091160342563,-0.896731207868573,"ENST00000380113"
"ENST00000280571.10",0.658690260660216,0.920229040628243,1.12364809171449,-0.954132215809283,-0.968662148029729,-0.779773029163932,"ENST00000280571"
"ENST00000262177.9",0.494024969516463,0.627595206851343,1.44500920806202,-1.00759130835792,-0.632087921157541,-0.92695015491436,"ENST00000262177"
"ENST00000375661.6",-1.13998999263214,-0.855252421294769,-0.670385600447661,0.583427818236755,1.11654017955665,0.96566001658116,"ENST00000375661"
"ENST00000370986.9",0.747671393304947,1.00307715633385,0.976340566526464,-0.919282420983063,-0.938689200521264,-0.86911749466093,"ENST00000370986"
"ENST00000333651.11",-0.958140479745754,-0.90031916787099,-0.783465317833172,0.41274539362582,1.15060902459757,1.07857054722653,"ENST00000333651"
"ENST00000370828.4",-1.02868188486551,-0.923546060961421,-0.669983191545674,0.585462235073758,1.35233530355065,0.684413598748196,"ENST00000370828"
"ENST00000371554.2",0.659853903456541,1.03669985595342,0.976132929397232,-0.983666540222403,-0.577099953513574,-1.11192019507122,"ENST00000371554"
"ENST00000379096.9",-1.05648595777659,-0.952150382944189,-0.69775818687354,0.817060649509033,1.08250964924987,0.806824228835416,"ENST00000379096"
"ENST00000216479.8",-0.967093188461509,-0.787968667489639,-0.931889214896388,0.606914928660155,0.8920354234415,1.18800071874588,"ENST00000216479"
"ENST00000249700.9",-0.925483458907494,-0.865999879871588,-0.932347729892177,1.04892863991458,0.940775754917749,0.734126673838928,"ENST00000249700"
"ENST00000262067.5",-0.985863108824055,-0.971033051602529,-0.691347441190302,0.636174399780408,1.3045964500295,0.707472751806978,"ENST00000262067"
"ENST00000316843.9",-1.04899962789636,-0.937983600121228,-0.696003947703499,0.732816875583411,1.19504239415131,0.755127905986369,"ENST00000316843"
"ENST00000267425.8",-0.909149043611605,-0.774965846465654,-0.983391817279535,0.519507349530576,1.19436989988227,0.953629457943946,"ENST00000267425"
"ENST00000497044.5",-0.894751844942668,-0.872005728852596,-0.930960179823486,0.782401422617796,1.20862427714619,0.706692053854768,"ENST00000497044"
"ENST00000430350.2",-1.08808286657158,-0.796345834059525,-0.746366277396705,0.7387549429801,1.32626977434507,0.56577026070264,"ENST00000430350"
"ENST00000475894.5",-1.03638232512542,-0.965953405432617,-0.713293891293475,0.807937807732389,0.877524254325239,1.03016755979388,"ENST00000475894"
"ENST00000261401.8",-0.9617141843822,-0.894460696684103,-0.819118226236866,1.12854588481672,1.03247004292506,0.514277179561394,"ENST00000261401"
"ENST00000456315.7",-1.11223460073594,-0.688676095105421,-0.831613024385386,0.627232849823632,1.31334015777484,0.691950712628276,"ENST00000456315"
"ENST00000265643.4",0.553355806116256,0.648556805017978,1.38636454650632,-1.05316105035029,-0.589056180704402,-0.946059926585857,"ENST00000265643"
"ENST00000381031.8",-0.911858582576915,-0.860735104176075,-0.935455796447794,0.90922776051267,1.13178614318126,0.667035579506851,"ENST00000381031"
"ENST00000546954.2",0.820919034336944,0.644530111427149,1.19816037269021,-1.10416173277421,-0.638350688894522,-0.921097096785577,"ENST00000546954"
"ENST00000334220.9",-1.13930407413138,-0.808628909583778,-0.745869345709786,0.679723982528406,0.979617045153737,1.03446130174281,"ENST00000334220"
"ENST00000262213.7",-1.05838768928331,-0.830837064492663,-0.752244361880008,0.794756546562105,1.30206597991432,0.544646589179551,"ENST00000262213"
"ENST00000340093.8",-0.852225117087863,-0.939428618765462,-0.938014140660619,0.900053830880436,0.797599908063724,1.03201413756978,"ENST00000340093"
"ENST00000615612.2",-0.912017609204744,-0.990629602369818,-0.77506832003254,0.652264508603289,1.24668176618847,0.778769256815339,"ENST00000615612"
"ENST00000337386.10",-0.951483938956929,-0.907886669081476,-0.862959291637528,1.0932318004982,0.856888705910219,0.772209393267513,"ENST00000337386"
"ENST00000310974.8",-1.00409325975977,-0.892449054231019,-0.785637442622125,1.05206494458735,1.0821036775044,0.548011134521161,"ENST00000310974"
"ENST00000360244.8",-1.05901502168735,-0.925444433460356,-0.733907526973832,0.80509389625457,0.906955591195788,1.00631749467118,"ENST00000360244"
"ENST00000699779.1",0.969959390251617,0.998366399444224,0.759223369019488,-0.8459422146733,-0.931248024406366,-0.950358919635662,"ENST00000699779"
"ENST00000452673.6",-0.953157294195798,-0.829954675106675,-0.888817187663872,0.967073481020793,1.18722095402181,0.517634721923741,"ENST00000452673"
"ENST00000265689.9",0.69331359370525,0.900794795639205,1.09192626655657,-1.08266872655258,-0.972005162558109,-0.631360766790332,"ENST00000265689"
"ENST00000450465.6",0.786323315807841,0.804181868357084,1.11986715849736,-0.799579781600763,-1.0448188171,-0.865973743961522,"ENST00000450465"
"ENST00000388948.8",-0.943352664143038,-0.998972211041911,-0.758612687544007,0.990761094378943,1.07036449892974,0.639811969420269,"ENST00000388948"
"ENST00000253814.6",-1.14930224300355,-0.738987881476405,-0.728839318597889,0.590490946486296,1.32913814981061,0.697500346780941,"ENST00000253814"
"ENST00000261646.11",-0.942713308145781,-0.885925240427282,-0.773875017623359,0.347318277231448,1.30643089465317,0.948764394311799,"ENST00000261646"
"ENST00000369314.2",-0.90023428419798,-1.00104259024704,-0.754253152140436,0.531995773102107,1.26285887582055,0.860675377662803,"ENST00000369314"
"ENST00000230419.9",-0.905755830313834,-0.935927490032671,-0.835857712209187,0.699440451227478,0.706800317718797,1.27130026360942,"ENST00000230419"
"ENST00000231368.10",-1.04975090953248,-0.792661012716409,-0.853639495588001,1.00835697906622,1.06753349731395,0.620160941456725,"ENST00000231368"
"ENST00000279488.8",-1.04930432102924,-0.881303306135343,-0.725546066653885,0.897532578646659,1.22853039274075,0.530090722431065,"ENST00000279488"
"ENST00000378024.9",-1.01175802679907,-0.728982134782309,-0.94820927970002,0.849746271303372,1.17692145251195,0.662281717466087,"ENST00000378024"
"ENST00000396398.8",-1.09316161431229,-0.896408448927014,-0.642512958660037,0.499209072087281,1.24649437560457,0.886379574207491,"ENST00000396398"
"ENST00000355674.9",0.565028464044792,0.910581496966827,1.13814014627578,-1.05568101982384,-0.441418546358204,-1.11665054110535,"ENST00000355674"
"ENST00000415680.6",-0.964265462866863,-0.872498747235071,-0.825052440955684,0.626614091934624,1.30444319972573,0.730759359397264,"ENST00000415680"
"ENST00000249806.11",-0.941868077373628,-0.929143738091221,-0.851007872166746,0.882382543257883,0.75454504712216,1.08509209725155,"ENST00000249806"
"ENST00000643276.1",0.814579312282712,0.893512030446237,0.994112553595826,-1.0238358186055,-0.62338605390738,-1.05498202381189,"ENST00000643276"
"ENST00000489435.2",0.992541271034953,0.815922643956994,0.918099599027088,-0.801024978326647,-0.889506560704522,-1.03603197498786,"ENST00000489435"
"ENST00000308775.7",-1.06333392675828,-0.862210703509898,-0.738165021496715,0.771142530208567,1.25890162431742,0.633665497238904,"ENST00000308775"
"ENST00000216797.10",0.726598179999043,0.841128621552115,1.09012865671714,-1.26611421389465,-0.647599562738165,-0.74414168163548,"ENST00000216797"
"ENST00000295958.10",-0.950931266995634,-0.893554028225856,-0.816799978551015,0.821360986331538,1.2824770796234,0.557447207817568,"ENST00000295958"
"ENST00000395340.5",0.88252000739017,0.897471638180347,0.946013234033386,-0.759332906859325,-0.911655205745001,-1.05501676699958,"ENST00000395340"
"ENST00000474629.7",0.679552794210167,1.0696545735813,0.947111643513768,-1.07465942769082,-0.694116811103687,-0.927542772510736,"ENST00000474629"
"ENST00000312263.10",-0.981635169706564,-0.832510903125596,-0.811778374209142,0.388456360231202,0.99564099447938,1.24182709233072,"ENST00000312263"
"ENST00000269195.6",-0.809869819331584,-1.03456921016282,-0.834764755748083,0.78141055723175,1.23658846354651,0.661204764464227,"ENST00000269195"
"ENST00000538721.6",-1.04060314499559,-0.800407285783416,-0.888022833362523,0.866737126218508,0.895078550736963,0.967217587186056,"ENST00000538721"
"ENST00000367506.10",-0.921293888144885,-0.773454591652748,-0.952907894733346,0.474258614471023,1.25728898137855,0.916108778681402,"ENST00000367506"
"ENST00000368090.5",-0.961841255839361,-0.948165787746858,-0.825086574914334,0.939048809018523,0.911697872833517,0.884346936648512,"ENST00000368090"
"ENST00000497547.2",0.601435569754108,0.813640701568296,1.19631436675395,-1.21534601378017,-0.481735731011361,-0.91430889328482,"ENST00000497547"
"ENST00000370542.1",-1.02163243258985,-0.924602997840484,-0.697716804609173,0.514225137772134,1.2676830285865,0.862044068680874,"ENST00000370542"
"ENST00000263579.5",-0.979126764140121,-0.907683133123497,-0.718114551434621,0.461194288115629,1.38109309367237,0.762637066910237,"ENST00000263579"
"ENST00000375011.4",-0.855906908058262,-1.06383659637715,-0.758422567817322,0.654117314271879,1.21722442942906,0.806824328551793,"ENST00000375011"
"ENST00000216160.11",-0.84276264336407,-0.895806036870018,-0.964599717940601,0.618186139464697,1.06594792807278,1.01903433063722,"ENST00000216160"
"ENST00000608295.5",0.67833241635488,0.728098702501462,1.26487182352787,-0.881243124254603,-0.770349994692091,-1.01970982343752,"ENST00000608295"
"ENST00000344376.9",0.563642622059414,1.08998541680174,1.00208594907734,-1.05323667888518,-0.581251982595377,-1.02122532645794,"ENST00000344376"
"ENST00000251546.8",0.484508535763883,0.798522987746121,1.32910541154209,-1.11024409435821,-0.768386608152803,-0.733506232541087,"ENST00000251546"
"ENST00000264027.9",-0.875070208128394,-1.03216505592212,-0.765474571225232,0.56846513229956,1.20354992055156,0.900694782424619,"ENST00000264027"
"ENST00000611779.4",-0.943705243682641,-0.996921788117095,-0.730395779443915,0.785355917448622,1.24896710442716,0.636699789367872,"ENST00000611779"
"ENST00000374479.4",-0.920237646063739,-0.996003352772246,-0.749764805969599,0.509840068059327,1.1633192884202,0.992846448326058,"ENST00000374479"
"ENST00000513225.6",0.651206977779526,0.57409562020102,1.34006975852208,-1.1270482825729,-0.449040924148382,-0.989283149781342,"ENST00000513225"
"ENST00000275815.4",-0.870235977590766,-0.95563870616346,-0.890189746132922,0.677334568043216,1.02204640582365,1.01668345602028,"ENST00000275815"
"ENST00000320876.11",-1.07332651538252,-0.977520860057108,-0.659605938921115,0.978720830206671,0.86590530862933,0.865827175524736,"ENST00000320876"
"ENST00000701938.1",0.750726304520586,0.644366162188354,1.24226017203816,-1.07948681898963,-0.556191825726539,-1.00167399403092,"ENST00000701938"
"ENST00000371226.8",-1.04551595147315,-0.855477058552066,-0.79238143390269,0.827085260277835,1.17972051769689,0.68656866595318,"ENST00000371226"
"ENST00000356861.9",0.585238631864991,1.09276352433067,1.01006294458898,-0.926672985249122,-1.00946437240221,-0.751927743133309,"ENST00000356861"
"ENST00000474597.5",0.498694240658346,0.835634660064136,1.29041953480996,-0.921326512706383,-0.641746051467775,-1.06167587135828,"ENST00000474597"
"ENST00000326047.9",-1.16713125980777,-0.805964481440088,-0.680456615331344,0.630865670812869,1.2133117348285,0.809374950937835,"ENST00000326047"
"ENST00000435224.3",-1.09700951357176,-0.88959174840063,-0.723657536263725,0.797406074991238,1.0463073931966,0.866545330048282,"ENST00000435224"
"ENST00000216146.9",-1.03014036942146,-1.05570532229957,-0.503407924454131,0.444893403863673,1.26428301149512,0.880077200816369,"ENST00000216146"
"ENST00000556956.1",0.522157543176476,0.817988555267494,1.25391524933287,-1.25608298967913,-0.588040890877952,-0.749937467219764,"ENST00000556956"
"ENST00000301740.13",0.530727656420031,1.21827776976219,0.890906919758773,-1.15514484061123,-0.69887849144405,-0.785889013885707,"ENST00000301740"
"ENST00000586963.1",-1.04635814101091,-1.00072692109084,-0.534773834495754,0.444419540301157,1.32935830475522,0.808081051541122,"ENST00000586963"
"ENST00000263846.8",-0.871384466860237,-1.07913861839067,-0.716555252551898,0.598584730108878,1.21460885861187,0.853884749082055,"ENST00000263846"
"ENST00000470781.5",0.975097838382847,0.751237445212593,0.99513864002722,-1.03790174524514,-0.84802792105163,-0.835544257325893,"ENST00000470781"
"ENST00000266673.10",-0.91053988780785,-0.903181764907634,-0.875471955437675,0.551816929453535,1.07300172173959,1.06437495696003,"ENST00000266673"
"ENST00000219439.9",-1.0669628261316,-0.972709816614118,-0.666733316578637,0.870397384677938,1.03598156169852,0.800027012947901,"ENST00000219439"
"ENST00000396649.7",-1.10734154659121,-0.770179375313942,-0.812417076042679,0.641531086303083,1.09853161689896,0.949875294745797,"ENST00000396649"
"ENST00000221957.9",-0.961122036046857,-0.86838081267737,-0.734833812001476,0.291301535834453,1.37524077085247,0.897794354038783,"ENST00000221957"
"ENST00000686123.1",-0.881393055370892,-1.04450593993216,-0.713132422191427,0.689867225578318,1.32675993410138,0.622404257814777,"ENST00000686123"
"ENST00000622277.4",-1.03205143150223,-0.696581471155374,-0.980790568687849,0.739693077856611,0.967128283197253,1.00260211029158,"ENST00000622277"
"ENST00000537473.2",0.852606406580676,0.745054428207144,1.106548064503,-1.08534314773382,-0.758566942697869,-0.860298808859124,"ENST00000537473"
"ENST00000282570.4",-1.04109503917763,-0.821782740586627,-0.776350964472075,0.651806684391253,1.33889087496018,0.648531184884895,"ENST00000282570"
"ENST00000460643.1",-1.03263346631016,-0.808669654975592,-0.838641554744964,0.547423608711065,1.10438006525159,1.02814100206806,"ENST00000460643"
"ENST00000342374.5",-1.16460871905312,-0.760866551716486,-0.685926770311035,0.58098788811162,1.32780533730366,0.702608815665364,"ENST00000342374"
"ENST00000355610.9",-1.18164606556289,-0.696017969627733,-0.769758017278779,0.594298047635763,1.20807632346934,0.845047681364302,"ENST00000355610"
"ENST00000277165.11",-1.04586349408844,-0.864350554229934,-0.697423596418947,0.352987466416353,1.18364619330965,1.07100398501132,"ENST00000277165"
"ENST00000264639.9",-0.853482683302355,-1.02626226587017,-0.727013716873192,0.379105428467877,1.29391510688983,0.933738130688013,"ENST00000264639"
"ENST00000473925.1",0.240551605928377,0.99991245262083,1.29369090669805,-1.0653626880594,-0.568563668864172,-0.900228608323692,"ENST00000473925"
"ENST00000303204.9",0.661225262489879,0.735553290976078,1.22692936474979,-1.25266839301829,-0.74607572679822,-0.624963798399242,"ENST00000303204"
"ENST00000315571.6",-1.17061365261336,-0.795981005233532,-0.676079609011294,0.532530351895666,1.17559587893461,0.934548036027899,"ENST00000315571"
"ENST00000367976.4",0.600889418403371,1.04985585177646,1.04985585177646,-0.909270402942459,-0.854850229200267,-0.936480489813555,"ENST00000367976"
"ENST00000252809.3",-0.978459154349967,-1.04405051760903,-0.582245256761134,0.395164430122991,1.19498019357534,1.0146103050218,"ENST00000252809"
"ENST00000568479.2",-0.893585447469295,-0.893259905181224,-0.934434976061249,0.886515955065394,1.09249982356154,0.742264550084833,"ENST00000568479"
"ENST00000687198.1",-1.06406489920722,-0.99125854167073,-0.617701414731286,0.61131989070832,0.982937630083201,1.07876733481771,"ENST00000687198"
"ENST00000306442.5",-0.856003014638974,-0.969014749179891,-0.863118886593338,0.554899075326904,1.06269560451467,1.07054197057063,"ENST00000306442"
"ENST00000597793.5",0.720537598295583,0.933546009942919,1.03283988763519,-1.02179989804206,-0.595743457559853,-1.06938014027178,"ENST00000597793"
"ENST00000374395.9",-1.13867606379452,-0.799649554127617,-0.763970557551331,0.831952277370598,1.0749729846559,0.795370913446972,"ENST00000374395"
"ENST00000469669.5",0.942544912058307,0.869689084132693,0.90374100501828,-0.970010118466844,-0.681428446726089,-1.06453643601635,"ENST00000469669"
"ENST00000261318.5",-1.00594110895418,-0.973496938269162,-0.62767861451395,0.419706174549418,1.29102498499583,0.896385502192043,"ENST00000261318"
"ENST00000702181.1",0.601333119596646,0.805973187292775,1.25814856782462,-1.03002967094694,-0.75607267840556,-0.87935252536154,"ENST00000702181"
"ENST00000398571.7",-0.995531051431023,-0.729516135025724,-0.979456238573527,0.76328975433026,1.12970288239599,0.811510788304028,"ENST00000398571"
"ENST00000222690.10",-1.13145991758653,-0.734205786639449,-0.750442407386936,0.519314250297073,1.32190833075673,0.77488553055911,"ENST00000222690"
"ENST00000355999.5",-0.884144284174001,-0.97509660549435,-0.868396753211693,0.760997520788145,0.99761450350984,0.969025618582059,"ENST00000355999"
"ENST00000377798.9",0.334363697500205,0.711205723368924,1.48152167811138,-1.03450770378023,-0.705230346350638,-0.787353048849637,"ENST00000377798"
"ENST00000375094.4",-0.945137870211332,-0.856053018272683,-0.848628004835624,0.55263277845094,1.32174169608178,0.775444418786924,"ENST00000375094"
"ENST00000415148.6",-1.05395199272295,-0.893729909269114,-0.623857203075536,0.497177627335215,1.42612859733258,0.648232880399803,"ENST00000415148"
"ENST00000601170.5",0.63682273785561,0.551538972401158,1.41334113512869,-0.984468280040172,-0.719660034101036,-0.897574531244251,"ENST00000601170"
"ENST00000289805.10",-0.995444080014166,-0.981964931980239,-0.673564114754375,0.48891662111218,1.16723646025363,0.994820045382966,"ENST00000289805"
"ENST00000252816.10",-1.05902506866367,-0.929537051847032,-0.575450615552916,0.357331227726917,1.34918228475136,0.857499223585341,"ENST00000252816"
"ENST00000514045.5",-0.999278590629068,-0.895999592196226,-0.797639440730359,0.829777026772828,1.19446000514679,0.668680591636037,"ENST00000514045"
"ENST00000394803.9",-1.26105591612826,-0.739705545623009,-0.658882500336321,0.703936533962339,1.07915800040828,0.876549427716965,"ENST00000394803"
