"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENST00000394976.4",-1.51091469779958,4.79182605789726,-13.3386494090195,1.34231249351327e-05,0.010515840057749,3.87520626853609
"ENST00000361729.3",-1.3383261868468,4.00949612945365,-13.9796226524651,1.02763635949121e-05,0.010515840057749,3.85721652377102
"ENST00000256383.11",-1.02464499463325,5.65814911971262,-12.8998821488861,1.62310775443534e-05,0.0110963761631972,3.8525662968909
"ENST00000458659.3",-0.840163997205965,5.98412713960079,-12.7921588179415,1.70217630164488e-05,0.0113531007670197,3.83079991311804
"ENST00000369838.6",-1.50217231240958,3.91489737387119,-14.0165066923779,1.01232040233554e-05,0.010515840057749,3.82452824389758
"ENST00000301258.5",-1.21231120244675,4.2624889824736,-13.5288643861811,1.23846599633179e-05,0.010515840057749,3.81086742049802
"ENST00000371194.7",1.04104513307215,4.90790250458473,13.0034299570302,1.55111250114698e-05,0.0108332509018414,3.79338113423164
"ENST00000336219.4",-1.02582175030413,4.71999092349537,-12.9833007016522,1.56481171148517e-05,0.0108332509018414,3.7488796102782
"ENST00000299413.7",-0.835224085936392,6.38564376213416,-12.4812929691747,1.95679824169186e-05,0.011632740155936,3.70380524392407
"ENST00000309007.9",-0.744760404523778,6.73136865490681,-12.4891351363782,1.94985119564767e-05,0.011632740155936,3.70091063834966
"ENST00000379638.9",-1.06338970374049,5.85852396999633,-12.4992778178692,1.94090880698136e-05,0.011632740155936,3.69870385135443
"ENST00000352251.8",-0.960367212202952,6.40361119973274,-12.3379829799576,2.08897578458701e-05,0.0121542833628333,3.63888654969547
"ENST00000549336.6",-1.21480353084801,4.01487810571939,-13.2136227703638,1.41610790536119e-05,0.010515840057749,3.63471736950062
"ENST00000166345.8",-1.86807189463916,4.47589664937727,-12.8040125603265,1.69325924589134e-05,0.0113531007670197,3.59804738053976
"ENST00000393078.5",-1.23554117646656,7.63827193725859,-12.3962049837079,2.03405895778284e-05,0.0119620163998988,3.59759345986201
"ENST00000499247.3",0.751946940624545,8.18511165011635,12.542179214695,1.90360922672497e-05,0.011632740155936,3.59429184760289
"ENST00000559447.8",-0.975645877141897,4.83082807516706,-12.487469184957,1.95132458411519e-05,0.011632740155936,3.58498423687691
"ENST00000264220.6",-1.8289794163578,3.96531297421886,-13.2026190664805,1.42282630782094e-05,0.010515840057749,3.58461437004116
"ENST00000249014.5",-0.992126557224815,4.73363617586381,-12.4951131679525,1.94457481283179e-05,0.011632740155936,3.57061603629884
"ENST00000315691.8",1.10265216792635,4.45390970392452,12.5633137370911,1.88554184984764e-05,0.011632740155936,3.53768473735745
"ENST00000397752.8",0.896645554682598,5.23830302920241,12.2139012206321,2.21188369826737e-05,0.0127339308658567,3.53129234581727
"ENST00000359930.8",0.820175409591397,6.36192712980323,12.0973062331843,2.33511777385257e-05,0.0130029467153814,3.52817230227269
